gene,SRR16966869,SRR16966870,SRR16966871,SRR16966872,SRR16966873,SRR16966874
PF3D7_1117300,11.907,52.409,38.049,7.476,16.044,33.63
PF3D7_1117400,399.309,418.195,478.477,201.722,194.885,227.305
PF3D7_1117500,91.048,57.902,92.735,55.55,59.451,110.519
PF3D7_1117600,8.353,25.752000000000002,11.435,37.174,19.965,35.833
PF3D7_1117700,1586.546,1414.037,1066.295,2202.92,2406.72,2509.37
PF3D7_1117800,276.523,212.521,127.183,152.535,225.831,205.017
PF3D7_1117900,389.444,281.058,214.9,204.563,281.819,271.31
PF3D7_1118000,18.433,20.327,17.792,57.263,67.312,121.524
PF3D7_1118100,38.903,30.23,16.72,71.224,84.459,88.644
PF3D7_1118200,228.801,280.514,177.782,553.939,472.217,662.55
PF3D7_1118300,408.909,412.309,445.634,541.824,899.659,743.689
PF3D7_1118400,157.906,210.06,158.782,80.477,140.531,137.734
PF3D7_1118500,180.234,273.993,241.15,275.05,304.198,357.916
PF3D7_1118600,209.791,306.776,216.052,132.48,136.035,190.582
PF3D7_1118700,1491.761,1986.229,1340.96,550.039,762.401,787.858
PF3D7_1118800,9.415,17.095,5.433,14.221,16.376,23.02
PF3D7_1118900,2.753,1.998,2.746,3.856,0.0,1.226
PF3D7_1119000,101.791,227.401,146.823,222.917,181.418,332.262
PF3D7_1119100,18.682,29.808,22.662,68.427,53.444,62.335
PF3D7_1119200,6.039,9.044,5.21,21.433,16.008,15.642
PF3D7_1119300,216.47,370.321,286.901,411.117,340.837,414.865
PF3D7_1119400,308.997,256.059,330.764,488.755,515.159,552.909
PF3D7_1119500,58.505,65.169,42.62,98.837,125.891,67.573
PF3D7_1119600,161.704,115.662,192.925,268.409,281.805,292.566
PF3D7_1119700,89.398,56.903,82.644,23.499,37.536,23.719
PF3D7_1119800,55.758,34.644,57.792,69.61,74.019,84.967
PF3D7_1119900,259.496,301.714,243.564,254.044,325.485,356.733
PF3D7_1120000,374.376,417.704,206.905,559.304,599.796,644.997
PF3D7_1120100,558.658,756.055,591.371,1542.389,1204.182,1694.785
PF3D7_1120200,226.729,170.716,162.372,171.858,102.458,220.003
PF3D7_1120300,157.865,118.229,124.345,124.669,91.691,205.009
PF3D7_1120400,13.45,10.54,12.726,21.711,11.678,23.72
PF3D7_1120500,103.664,75.317,72.668,177.33,131.383,265.331
PF3D7_1120600,274.065,248.624,225.866,618.756,717.674,803.805
PF3D7_1120700,28.385,49.865,50.327,29.397,59.833,59.05
PF3D7_1120800,4.057,4.019,0.0,5.97,9.66,11.159
PF3D7_1120900,8.305,7.492,11.719,21.507,38.343,23.39
PF3D7_1121000,49.931,51.071,26.094,68.811,141.003,89.932
PF3D7_1121100,690.366,867.867,865.5,595.617,1074.721,846.941
PF3D7_1121200,11.852,5.866,7.78,8.03,8.524,18.408
PF3D7_1121300,541.537,412.701,411.201,570.183,578.213,773.201
PF3D7_1121400,13.376,2.895,5.934,20.411,5.712,7.826
PF3D7_1121500,15.914,18.635,17.45,39.36,23.73,18.467
PF3D7_1121600,2568.55,3234.93,2802.012,3406.97,3247.184,3605.091
PF3D7_1121700,337.52,455.295,358.259,394.659,276.831,416.682
PF3D7_1121800,4.198,25.386,6.889,8.176,3.65,9.46
PF3D7_1121900,64.136,63.853,67.51,92.432,55.159,144.165
PF3D7_1122000,1.721,5.374,4.749,4.294,10.888,20.985
PF3D7_1122100,5.887,18.402,8.94,43.982,16.702,34.063
PF3D7_1122200,103.097,126.599,125.698,121.987,132.102,166.303
PF3D7_1122300,7.835,31.729,7.678,1.344,8.157,20.5
PF3D7_1122400,123.707,109.34,93.339,197.095,113.515,271.221
PF3D7_1122500,79.13,87.888,104.498,96.617,150.243,172.062
PF3D7_1122600,37.172,58.231,42.964,39.149,45.258,42.935
PF3D7_1122700,30.23,43.937,17.889,24.242,64.284,84.756
PF3D7_1122800,348.363,288.039,259.841,238.375,328.662,383.4
PF3D7_1122900,16.808,39.5,17.218,54.352,56.049,45.621
PF3D7_1123000,1612.444,1791.447,1009.211,1388.915,1719.467,1770.969
PF3D7_1123100,2101.516,2604.63,2259.487,1325.419,1817.189,1522.527
PF3D7_1123200,260.049,352.409,148.239,119.209,201.673,152.292
PF3D7_1123300,160.811,270.773,90.558,149.339,254.658,239.917
PF3D7_1123400,276.214,391.91,280.455,909.162,811.619,1018.708
PF3D7_1123500,187.948,337.782,222.184,200.241,147.271,291.66
PF3D7_1123600,58.526,106.14,49.162,58.114,56.918,119.413
PF3D7_1123700,56.799,82.882,47.493,104.561,67.191,97.989
PF3D7_1123800,131.382,206.796,160.99,199.904,188.344,235.19
PF3D7_1123900,67.094,57.93,46.674,106.131,79.31,119.382
PF3D7_1124000,105.022,178.954,178.437,205.377,168.685,240.38
PF3D7_1124100,488.437,474.404,409.84,595.074,637.085,751.834
PF3D7_1124200,279.49,284.089,159.749,185.995,214.908,194.155
PF3D7_1124300,302.063,430.157,271.112,651.561,576.659,733.049
PF3D7_1124400,8.451,13.818,8.145,18.462,28.648,35.948
PF3D7_1124500,34.758,27.14,25.234,77.035,83.827,68.459
PF3D7_1124600,1486.855,1737.593,1333.126,1294.123,1889.578,1863.769
PF3D7_1124700,67.867,93.57,34.635,48.75,70.194,66.303
PF3D7_1124800,142.626,105.592,56.67,105.822,192.083,144.808
PF3D7_1124900,209.244,219.179,177.185,315.89,356.888,377.812
PF3D7_1125000,122.105,190.312,166.076,144.493,197.827,240.293
PF3D7_1125100,24.025,33.756,25.73,28.992,62.373,95.056
PF3D7_1125200,22.512,22.508,23.358,13.618,37.964,41.855
PF3D7_1125300,189.128,155.304,121.255,189.196,148.394,248.436
PF3D7_1125400,107.019,85.94,50.092,103.941,148.611,137.859
PF3D7_1125500,61.981,41.981,27.077,28.017,71.22,95.415
PF3D7_1125600,46.003,72.242,50.169,23.009,22.683,27.185
PF3D7_1125700,1657.378,2507.221,1989.771,344.522,445.458,456.76
PF3D7_1125800,3137.964,3431.156,2499.148,793.199,881.461,735.423
PF3D7_1125900,63.139,109.438,31.645,40.902,48.618,42.134
PF3D7_1126000,422.846,520.256,472.084,956.219,891.094,1073.481
PF3D7_1126100,43.045,68.412,31.207,59.364,40.714,96.001
PF3D7_1126200,384.879,524.433,528.952,737.726,768.645,844.792
PF3D7_1126300,168.719,191.603,203.402,112.271,207.42,171.611
PF3D7_1126400,11.661,28.296,16.395,14.51,36.657,37.969
PF3D7_1126500,49.078,74.312,72.452,69.443,116.846,136.796
PF3D7_1126600,100.666,166.552,107.024,57.758,78.306,96.258
PF3D7_1126700,4953.948,5762.755,4078.864,1438.28,2154.919,1670.505
PF3D7_1126800,69.469,82.619,37.47,15.243,23.988,7.16
PF3D7_1126900,64.596,41.712,39.676,73.974,116.002,97.258
PF3D7_1127000,41.055,27.599,25.173,32.291,61.881,44.316
PF3D7_1127100,119.999,90.686,109.463,283.651,234.59,359.372
PF3D7_1127200,0.0,1.0,0.0,0.0,1.025,0.0
PF3D7_1127300,5.144,21.512,8.22,16.55,17.643,20.096
PF3D7_1127400,2.918,7.414,1.028,14.005,15.922,12.654
PF3D7_1127500,149.318,162.659,153.243,349.608,315.027,315.689
PF3D7_1127600,400.615,490.519,459.722,244.183,186.365,257.945
PF3D7_1127700,2.309,0.0,5.01,0.0,8.977,0.0
PF3D7_1127800,134.079,90.598,134.079,151.601,141.484,170.546
PF3D7_1127900,150.322,175.759,91.754,69.283,82.43,95.208
PF3D7_1128000,320.608,540.498,495.255,607.463,487.727,686.442
PF3D7_1128100,145.981,194.297,247.06,415.016,321.043,456.298
PF3D7_1128200,27.387,25.552,18.102,42.509,42.725,82.153
PF3D7_1128300,48.151,49.895,31.919,22.696,30.12,60.539
PF3D7_1128400,89.473,119.31,110.816,260.442,240.741,375.915
PF3D7_1128500,25.589,20.341,22.741,29.309,38.084,67.073
PF3D7_1128600,13.119,8.34,5.485,26.812,3.126,15.564
PF3D7_1128700,40.339,36.706,15.238,46.597,34.932,60.526
PF3D7_1128900,1110.003,1085.928,806.567,605.597,917.513,728.772
PF3D7_1129000,357.706,373.106,354.348,500.849,416.493,493.77
PF3D7_1129100,1673.322,1649.966,1200.629,1891.604,1867.737,2339.628
PF3D7_1129200,446.67,820.283,774.073,972.964,864.964,1067.139
PF3D7_1129300,430.11,1010.838,554.436,197.224,430.895,447.201
PF3D7_1129400,44.129,48.725,65.436,90.239,174.444,207.394
PF3D7_1129500,56.404,62.919,29.992,68.963,132.889,113.615
PF3D7_1129600,35.481,54.277,35.202,26.489,33.402,46.393
PF3D7_1129700,29.316,41.357,33.895,27.376,46.496,59.411
PF3D7_1129800,13.802,25.014,9.281,21.421,25.4,17.509
PF3D7_1129850,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1129900,23.721,20.737,29.37,40.483,23.796,45.727
PF3D7_1130000,56.114,70.194,95.173,158.284,96.781,105.394
PF3D7_1130100,137.266,234.634,159.155,244.396,374.436,422.835
PF3D7_1130200,1004.564,1571.016,940.917,2432.616,2842.047,3000.635
PF3D7_1130400,721.796,914.665,623.621,842.289,1186.348,1228.048
PF3D7_1130500,99.479,310.036,137.99,327.296,306.23,366.392
PF3D7_1130600,28.037,48.954,26.73,49.833,68.031,95.626
PF3D7_1130700,348.611,347.009,217.249,548.62,720.55,753.792
PF3D7_1130800,1.0,8.222,3.013,4.273,6.08,4.681
PF3D7_1130900,11.026,8.112,3.337,11.092,21.208,31.49
PF3D7_1131000,20.997,37.195,15.843,75.634,44.15,59.753
PF3D7_1131100,285.116,531.327,229.14,338.511,449.693,479.908
PF3D7_1131200,48.445,110.008,52.912,64.136,85.301,78.54
PF3D7_1131300,9.079,6.927,6.004,7.183,24.252,9.121
PF3D7_1131400,24.124,12.268,18.116,10.545,41.21,33.636
PF3D7_1131500,10.236,5.447,5.12,3.091,5.209,2.756
PF3D7_1131600,20.857,18.439,5.095,17.709,34.715,50.162
PF3D7_1131700,2.096,0.0,3.337,2.0,0.0,1.003
PF3D7_1131800,657.407,866.534,865.682,401.293,716.564,672.096
PF3D7_1131900,5.776,4.706,5.391,2.117,5.135,8.348
PF3D7_1132000,349.97,461.057,431.055,320.464,295.444,353.474
PF3D7_1132100,3.817,0.0,1.519,12.961,2.006,3.076
PF3D7_1132200,265.321,287.497,345.386,699.286,618.821,850.871
PF3D7_1132300,77.844,105.476,98.376,118.807,196.071,188.233
PF3D7_1132400,156.975,236.723,253.095,154.16,256.521,264.114
PF3D7_1132500,3.036,5.343,3.173,3.097,0.0,12.414
PF3D7_1132600,143.709,209.989,189.502,192.825,224.783,282.026
PF3D7_1132700,36.953,58.684,33.847,49.963,62.208,67.494
PF3D7_1132800,1129.989,797.43,985.084,713.502,621.818,750.409
PF3D7_1132900,48.699,43.176,42.204,63.634,40.179,85.63
PF3D7_1133000,15.692,16.203,19.93,6.01,3.265,16.246
PF3D7_1133100,163.558,137.61,155.279,172.239,158.22,179.653
PF3D7_1133200,3879.543,4177.547,3503.711,4297.023,5357.792,5034.29
PF3D7_1133300,173.858,274.373,233.999,53.268,162.259,194.386
PF3D7_1133400,6287.603,6651.373,5101.577,1400.532,1659.936,1502.008
PF3D7_1133500,14.108,10.098,4.704,1.026,7.683,1.008
PF3D7_1133600,7.006,4.363,0.0,4.052,3.082,10.484
PF3D7_1133700,236.379,114.466,106.387,185.039,164.34,209.968
PF3D7_1133800,527.438,515.858,363.097,548.749,599.794,679.741
PF3D7_1133900,313.276,378.272,198.908,589.009,525.457,720.492
PF3D7_1134000,742.938,873.888,663.111,1867.556,1294.826,1868.913
PF3D7_1134100,157.915,212.25,176.252,232.289,240.866,303.609
PF3D7_1134200,34.122,56.482,53.781,33.653,78.6,53.434
PF3D7_1134300,1122.864,1187.432,925.698,1043.506,1242.319,1313.419
PF3D7_1134400,13.39,22.412,5.1,20.071,26.798,58.556
PF3D7_1134500,123.839,214.777,135.017,134.441,211.527,199.753
PF3D7_1134600,63.719,125.201,52.561,46.752,105.661,92.386
PF3D7_1134700,47.296,82.159,116.724,40.529,72.061,80.577
PF3D7_1134800,117.597,186.344,121.999,97.257,194.668,201.058
PF3D7_1134900,9.713,18.319,5.172,10.553,10.13,13.872
PF3D7_1135000,4.014,3.072,5.174,8.049,1.068,6.182
PF3D7_1135100,185.884,179.257,242.069,125.606,160.514,132.219
PF3D7_1135200,1.0,1.0,0.0,4.001,4.0,3.994
PF3D7_1135300,0.0,2.083,3.149,0.819,1.164,3.566
PF3D7_1135400,45.982,81.007,42.707,101.308,152.99,132.278
PF3D7_1135500,10.386,9.634,4.514,36.498,31.012,40.817
PF3D7_1135600,21.34,17.236,24.958,49.804,56.416,65.816
PF3D7_1135700,12.303,17.747,13.534,30.327,60.738,37.715
PF3D7_1135800,7.082,5.77,3.188,9.25,13.484,10.018
PF3D7_1135900,661.321,780.072,701.555,707.903,910.846,855.153
PF3D7_1136000,395.11,682.068,291.852,523.722,705.686,672.641
PF3D7_1136100,1.031,6.796,0.0,1.006,2.083,3.51
PF3D7_1136200,1483.199,1464.55,1239.773,556.85,697.769,600.865
PF3D7_1136300,922.737,1176.793,832.635,1098.606,1305.605,1377.033
PF3D7_1136400,171.671,341.708,151.347,173.71,198.171,225.154
PF3D7_1136500,2613.069,3064.859,2133.429,2125.733,2102.5550000000003,2091.48
PF3D7_1136600,468.419,556.903,474.354,444.544,593.057,655.188
PF3D7_1136700,228.219,318.118,219.699,160.03,134.377,182.214
PF3D7_1136800,100.159,144.213,71.549,96.652,145.334,203.237
PF3D7_1136900,1827.557,1879.103,1931.992,419.204,462.34,544.074
PF3D7_1137100,51.989,38.167,48.775,93.107,109.796,80.16
PF3D7_1137200,150.343,153.768,132.051,37.396,119.249,88.289
PF3D7_1137300,59.332,81.477,84.009,170.873,215.974,180.681
PF3D7_1137400,34.995,54.871,39.458,70.049,131.456,80.773
PF3D7_1137500,59.639,150.718,133.558,132.174,116.975,185.332
PF3D7_1137600,3.0,0.0,0.0,0.0,2.098,0.0
PF3D7_1137700,2.961,0.0,1.003,0.0,1.0,0.0
PF3D7_1137800,38.661,35.496,27.239,8.006,4.498,6.706
PF3D7_1137900,2.0,1.071,2.031,0.0,1.0,2.0
PF3D7_1138000,919.804,1409.436,1312.115,643.149,1377.735,1284.691
PF3D7_1138100,6.948,0.0,2.174,1.002,1.042,5.321
PF3D7_1138200,15.683,15.733,12.574,3.602,12.072,7.242
PF3D7_1138300,6.909,5.707,5.426,6.377,21.579,15.708
PF3D7_1138350,16.147,19.977,11.319,13.879,23.734,16.353
PF3D7_1138400,985.54,1114.708,934.737,880.469,897.892,1172.634
PF3D7_1138500,1358.857,1140.636,1186.772,1837.268,1456.748,1853.526
PF3D7_1138600,49.912,42.348,25.953,65.827,48.535,70.61
PF3D7_1138700,291.617,509.407,234.881,147.46,173.603,127.754
PF3D7_1138800,728.299,565.986,453.299,910.413,737.731,1125.21
PF3D7_1139100,107.729,86.019,51.126,86.321,53.104,189.959
PF3D7_1139200,5.805,5.995,1.001,1.01,3.632,2.174
PF3D7_1139300,361.892,344.815,333.754,602.64,426.121,657.549
PF3D7_1139500,3.346,4.722,5.83,1.014,0.0,4.0
PF3D7_1139600,2.994,0.0,3.0,1.009,3.0,0.0
PF3D7_1139700,61.617,126.685,104.05,55.914,78.129,92.031
PF3D7_1139800,87.685,103.659,160.766,108.674,92.291,151.264
PF3D7_1139900,17.274,15.149,17.136,15.805,23.615,20.363
PF3D7_1140000,32.185,27.227,26.025,21.761,36.671,45.152
PF3D7_1140100,97.948,111.504,156.048,97.225,87.72,185.176
PF3D7_1140200,606.631,519.366,415.739,565.232,690.036,827.542
PF3D7_1140300,10.826,22.25,4.226,18.631,28.106,10.346
PF3D7_1140400,1154.18,1241.278,975.512,563.05,623.997,724.279
PF3D7_1140500,198.584,124.09,97.63,78.36,151.009,100.465
PF3D7_1140600,98.864,157.522,167.255,148.366,130.968,81.2
PF3D7_1140700,138.669,284.405,330.449,202.958,294.775,191.489
PF3D7_1140800,68.792,117.918,84.606,21.156,57.877,63.043
PF3D7_1140900,34.621,100.882,50.395,40.468,57.994,71.964
PF3D7_1141000,2.089,4.638,1.01,0.0,5.002,4.008
PF3D7_1141100,2.005,39.163,2.149,4.022,7.17,4.196
PF3D7_1141200,8.486,24.563,25.88,16.801,25.428,31.366
PF3D7_1141300,134.451,337.21,333.629,146.698,399.748,470.772
PF3D7_1141400,85.364,107.591,78.138,111.235,199.756,223.79
PF3D7_1141500,0.0,0.0,0.0,1.001,3.0,5.107
PF3D7_1141600,6.273,21.589,15.501,22.866,58.252,48.934
PF3D7_1141700,25.563,56.601,21.68,54.977,107.785,98.682
PF3D7_1141800,375.847,429.582,351.295,294.086,431.988,422.442
PF3D7_1141900,3.013,8.921,4.012,0.0,1.017,1.0
PF3D7_1142000,7.972,3.147,1.004,1.004,5.294,11.439
PF3D7_1142100,905.552,1044.289,667.691,914.036,1321.85,1369.212
PF3D7_1142200,1.011,8.004,5.393,6.004,0.0,5.33
PF3D7_1142300,816.105,1064.725,819.28,878.425,950.085,965.134
PF3D7_1142400,100.763,190.886,102.705,144.935,114.215,216.128
PF3D7_1142500,64.631,81.755,57.435,183.329,130.056,280.235
PF3D7_1142600,215.344,269.847,253.88,682.004,531.088,725.969
PF3D7_1142700,16.657,12.431,24.79,52.125,45.054,26.181
PF3D7_1142800,36.693,20.997,24.094,24.292,13.643,46.072
PF3D7_1142900,28.366,28.72,20.046,9.036,22.798,18.145
PF3D7_1143000,25.505,18.378,17.766,40.851,59.782,71.446
PF3D7_1143100,4332.351,5598.412,3725.557,964.071,1490.394,1094.093
PF3D7_1143200,138.627,291.107,169.775,203.961,433.86,260.463
PF3D7_1143300,123.53,118.278,156.561,197.334,346.415,188.384
PF3D7_1143400,376.138,382.438,330.289,383.408,665.895,684.982
PF3D7_1143500,48.372,96.127,43.527,19.748,127.037,67.198
PF3D7_1143600,20.942,25.884,3.978,7.781,24.315,11.052
PF3D7_1143700,20.289,9.054,6.179,30.354,43.064,17.453
PF3D7_1143800,470.454,618.714,338.022,124.196,321.51,157.194
PF3D7_1143900,10.276,8.919,0.0,8.233,14.135,11.243
PF3D7_1144000,240.522,297.733,84.105,380.56,581.92,545.857
PF3D7_1144100,33.612,56.496,11.463,59.165,58.271,60.162
PF3D7_1144200,4.075,21.188,4.006,8.0,24.096,5.528
PF3D7_1144300,83.439,250.886,60.139,314.421,455.19,394.488
PF3D7_1144400,11.716,40.299,6.322,14.066,32.065,29.264
PF3D7_1144500,5.271,26.886,5.054,10.199,41.057,32.477
PF3D7_1144600,32.285,123.75,27.431,114.3,154.272,121.581
PF3D7_1144700,42.438,64.931,26.121,75.488,74.334,117.353
PF3D7_1144800,13.048,35.974,4.361,8.038,18.772,41.025
PF3D7_1144900,392.998,577.948,263.995,442.318,421.496,509.019
PF3D7_1145000,87.936,157.691,64.506,104.089,46.06,84.182
PF3D7_1145100,201.093,336.436,278.211,287.735,201.694,278.877
PF3D7_1145200,12886.889,13442.29,12366.529,7067.455,7458.684,7696.195
PF3D7_1145300,16.08,24.74,13.038,11.274,22.595,29.543
PF3D7_1145400,1627.46,1840.659,2008.066,1482.965,1863.618,1757.021
PF3D7_1145500,20.025,74.156,21.899,41.744,94.922,80.753
PF3D7_1145600,51.459,67.723,12.13,37.999,71.704,55.574
PF3D7_1145700,12.13,20.366,6.85,20.228,16.275,12.703
PF3D7_1145800,10.695,36.809,13.533,38.676,39.8,29.346
PF3D7_1145900,5.106,17.835,3.193,14.468,17.996,15.005
PF3D7_1146000,50.645,49.966,57.687,141.596,71.802,71.818
PF3D7_1146100,12.07,19.257,21.053,4.455,7.868,10.062
PF3D7_1146200,15.548,10.135,35.877,3.289,4.709,10.084
PF3D7_1146300,3.276,3.1,3.031,4.846,3.0,0.0
PF3D7_1146500,1.653,3.312,1.039,0.0,0.0,1.004
PF3D7_1146600,2019.541,2792.755,1630.664,820.251,1445.765,1398.428
PF3D7_1146700,1.087,4.0,1.001,0.0,0.0,0.0
PF3D7_1146800,40.813,33.003,12.213,10.109,19.908,35.998
PF3D7_1146900,16.701,2.738,5.307,5.134,26.286,27.073
PF3D7_1147000,29.235,83.184,15.581,10.771,35.242,16.906
PF3D7_1147100,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1147200,107.306,211.572,98.401,82.514,226.1,104.229
PF3D7_1147300,597.192,1255.574,546.302,1417.041,1949.724,1481.337
PF3D7_1147400,52.893,30.89,30.409,58.895,30.928,98.211
PF3D7_1147500,5.005,6.2,2.029,8.39,7.325,8.257
PF3D7_1147600,11.46,52.426,20.376,46.804,42.546,39.076
PF3D7_1147700,82.65,113.226,30.039,100.631,89.672,168.773
PF3D7_1147800,34.794000000000004,90.155,29.901,36.75,67.442,40.524
PF3D7_1147900,68.022,122.327,64.609,76.937,131.947,120.278
PF3D7_1148000,281.828,310.17,181.407,449.662,577.066,567.982
PF3D7_1148700,12.977,31.615,11.552,11.699,19.85,16.576
PF3D7_1148800,11.106,18.094,2.356,5.287,9.817,7.063
PF3D7_1148900,8.998,12.177,4.238,0.0,4.006,2.517
PF3D7_1149000,3027.462,3531.538,3050.263,9832.275,8191.671,10743.999
PF3D7_1149100,430.494,641.216,394.86999999999995,1810.96,1276.1970000000001,2006.99
PF3D7_1149200,7050.049,7743.123,6760.389,1844.628,1555.615,2169.132
PF3D7_1149300,10.309,7.271,10.833,0.0,7.085,5.0
PF3D7_1149400,75.978,74.884,72.452,62.84,128.993,107.309
PF3D7_1149500,4.0,1.001,0.0,0.0,0.0,0.0
PF3D7_1149600,407.088,377.626,416.421,39.721,61.299,54.896
PF3D7_1149700,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1149800,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1149900,0.0,1.001,3.41,0.0,2.845,0.0
PF3D7_1150000,0.0,2.0,0.0,0.0,0.0,0.0
PF3D7_1150100,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1150200,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1150300,0.0,0.0,2.024,0.0,0.0,0.0
PF3D7_1150400,6.002,2.63,11.006,0.0,0.0,0.0
PF3D7_1200100,1045.132,650.33,1003.81,526.823,573.271,703.332
PF3D7_1200200,11.0,2.008,11.198,0.0,0.0,4.007
PF3D7_1200300,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1200400,27.005,20.865,37.527,27.385,15.163,42.917
PF3D7_1200500,128.728,45.392,91.78,75.753,63.093,126.582
PF3D7_1200600,139.956,112.193,178.905,285.242,198.741,294.294
PF3D7_1200610,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_1200700,448.909,302.452,464.998,65.095,79.351,66.404
PF3D7_1200800,53.786,43.823,22.057,16.388,32.01,34.541
PF3D7_1200900,66.339,39.947,18.223,35.569,61.907,97.61
PF3D7_1201000,427.924,305.638,201.025,546.934,722.674,753.648
PF3D7_1201100,56.28,25.648,9.912,16.647,9.687,25.25
PF3D7_1201200,313.291,269.109,173.205,51.588,55.754,94.436
PF3D7_1201300,2.032,1.056,1.263,1.0,0.0,0.0
PF3D7_1201400,29.033,27.66,12.62,21.581,19.139,31.434
PF3D7_1201500,55.318,41.748,29.774,33.81,39.11,96.173
PF3D7_1201600,12.056,3.843,3.237,17.082,36.988,31.212
PF3D7_1201700,11.255,17.056,5.648,26.4,31.574,15.815
PF3D7_1201800,37.223,61.129,32.295,29.077,116.021,90.255
PF3D7_1201900,283.849,287.071,108.301,257.873,384.934,292.81
PF3D7_1202000,98.121,97.308,38.664,79.392,145.831,111.803
PF3D7_1202100,223.313,212.46300000000002,135.738,251.911,419.50699999999995,315.13599999999997
PF3D7_1202200,391.107,330.592,260.111,424.824,458.658,318.213
PF3D7_1202300,80.337,82.878,44.948,104.422,277.368,197.784
PF3D7_1202400,63.622,112.661,94.512,92.827,141.494,117.902
PF3D7_1202500,35.478,81.178,49.042,65.219,119.438,70.277
PF3D7_1202600,4321.387,5639.655,3909.414,3046.213,4278.835,3602.237
PF3D7_1202700,52.77,77.883,45.342,38.252,50.102,48.48
PF3D7_1202800,12.039,28.501,15.262,7.958,35.786,24.449
PF3D7_1202900,892.242,1258.457,545.81,1002.799,1263.941,1302.67
PF3D7_1203000,404.076,700.969,426.047,673.884,720.4,750.667
PF3D7_1203100,13.793,27.33,16.753,19.096,51.997,51.754
PF3D7_1203200,8.877,13.424,11.125,16.798,25.291,25.634
PF3D7_1203300,103.215,163.542,130.283,158.083,136.05,205.789
PF3D7_1203400,323.485,452.71,233.363,281.833,368.331,416.562
PF3D7_1203500,64.838,52.833,58.757,79.56,77.126,111.802
PF3D7_1203600,7.197,20.243,2.323,12.474,9.957,6.182
PF3D7_1203700,1594.059,1993.399,1757.474,2887.186,2828.548,3006.193
PF3D7_1203900,360.571,361.235,348.24,344.418,181.898,328.375
PF3D7_1204000,1.0,1.001,1.924,0.0,0.0,0.0
PF3D7_1204100,38.432,61.916,29.29,29.687,32.592,56.708
PF3D7_1204200,8.529,16.961,1.6,9.545,15.102,32.686
PF3D7_1204300,595.554,539.324,579.455,1531.222,1023.769,1700.6
PF3D7_1204400,2.984,6.654,0.0,1.0,0.0,0.0
PF3D7_1204500,29.287,58.289,11.773,35.958,38.926,63.653
PF3D7_1204600,13.917,18.425,3.947,10.444,17.962,14.063
PF3D7_1204700,28.367,34.097,6.749,28.335,37.823,59.432
PF3D7_1204900,226.28,124.356,137.1,26.853,30.922,60.102
PF3D7_1205000,537.035,401.14,456.139,303.186,292.976,269.572
PF3D7_1205100,45.058,62.581,82.371,102.19,158.849,148.814
PF3D7_1205200,11.137,6.876,1.192,0.0,4.023,4.11
PF3D7_1205300,18.104,25.741,16.959,12.188,64.691,37.21
PF3D7_1205400,91.834,91.67,74.687,39.789,78.185,116.178
PF3D7_1205500,2268.079,2190.708,2659.702,2031.75,1889.801,2221.808
PF3D7_1205600,254.353,302.47,171.207,529.081,764.959,776.066
PF3D7_1205700,12.957,5.116,2.044,0.0,19.779,7.616
PF3D7_1205800,2604.949,3345.401,2170.094,2127.521,2975.335,2589.447
PF3D7_1205900,619.636,547.644,386.631,525.154,485.447,584.679
PF3D7_1206000,551.853,826.999,675.227,303.842,441.789,400.465
PF3D7_1206100,67.909,73.53,31.847,34.961,50.739,65.668
PF3D7_1206200,684.599,948.158,689.844,1561.907,1138.101,1737.014
PF3D7_1206300,1810.507,1979.354,1696.705,596.741,596.723,835.142
PF3D7_1206400,4.007,3.873,1.0,2.024,4.0,4.005
PF3D7_1206500,18.127,48.36,16.713,9.379,15.004,21.192
PF3D7_1206600,151.581,188.524,106.602,290.007,221.774,360.289
PF3D7_1206700,535.513,491.346,535.881,744.03,748.199,994.225
PF3D7_1206800,35.678,23.854,11.316,30.108,63.986,88.347
PF3D7_1206900,22.812,25.428,18.579,12.617,43.279,88.745
PF3D7_1207000,1477.629,2045.149,1715.802,1767.538,2357.64,2173.657
PF3D7_1207100,346.472,443.852,243.244,426.752,556.945,467.756
PF3D7_1207200,100.364,92.701,64.561,68.37,109.39,146.729
PF3D7_1207300,1.106,1.0,0.0,0.0,1.0,0.0
PF3D7_1207400,9.304,5.104,6.172,9.97,3.036,2.005
PF3D7_1207500,73.304,91.787,38.854,57.776,60.547,81.641
PF3D7_1207600,40.642,41.562,29.4,30.399,36.866,78.599
